"street","sale_price","sale_date","area","eq_area","atts","beds","baths","car_space","garage","ensuite"
"Tolley Road Hope Valley SA 5090",347000,2007-11-27,693,129," 3 Beds, 1 Baths, 3 Car Spaces, 3 Lock Up Garages",3,1,3,3,0
"Tolley Road Hope Valley SA 5090",243500,2008-08-06,750,116," 3 Beds, 2 Baths, 1 Car Spaces",3,2,1,0,0
"Tolley Road Hope Valley SA 5090",429000,2011-06-07,687,160," 4 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",4,2,2,0,1
"Toovis Avenue Hope Valley SA 5090",350000,2007-11-19,426,126," 3 Beds, 2 Baths, 2 Lock Up Garages, 1 Ensuites",3,2,0,2,1
"Topaz Court Hope Valley SA 5090",430000,2010-06-04,578,164," 3 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",3,2,2,0,1
"Topaz Court Hope Valley SA 5090",295000,2011-09-15,525,108," 3 Beds, 1 Baths, 1 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,1,1,2,1
"Trafford Road Hope Valley SA 5090",315000,2007-03-08,322,127," 3 Beds, 2 Baths",3,2,0,0,0
"Trafford Road Hope Valley SA 5090",405000,2011-12-07,350,141," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Trafford Road Hope Valley SA 5090",395000,2011-11-29,300,139," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Trafford Road Hope Valley SA 5090",312000,2010-04-23,740,101," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Trafford Road Hope Valley SA 5090",425000,2011-06-30,995,175," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Trentbridge Road Hope Valley SA 5090",310000,2007-02-01,823,159," 4 Beds, 1 Baths, 4 Car Spaces",4,1,4,0,0
"Tyner Court Hope Valley SA 5090",334000,2008-01-07,657,166," 4 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",4,2,2,0,1
"Tyner Court Hope Valley SA 5090",343000,2009-07-29,784,109," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Tyner Court Hope Valley SA 5090",337500,2011-08-19,774,115," 3 Beds, 1 Baths, 1 Car Spaces, 2 Lock Up Garages",3,1,1,2,0
"Tyner Court Hope Valley SA 5090",277000,2012-09-20,739,143," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Tyner Court Hope Valley SA 5090",311750,2008-08-20,597,119," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Tyner Court Hope Valley SA 5090",283600,2007-04-10,600,129," 3 Beds, 1 Baths, 3 Car Spaces, 1 Lock Up Garages",3,1,3,1,0
"Valley Road Hope Valley SA 5090",440000,2008-01-15,1526,138," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,1,1,1
"Valley Road Hope Valley SA 5090",415000,2010-11-24,1436,122," 2 Beds, 1 Baths, 4 Car Spaces, 3 Lock Up Garages",2,1,4,3,0
"Valley Road Hope Valley SA 5090",311000,2012-04-03,581,164," 3 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",3,2,2,0,1
"Weld Crescent Hope Valley SA 5090",337000,2010-06-30,588,115," 3 Beds, 1 Baths, 2 Car Spaces",3,1,2,0,0
"Whittington Court Hope Valley SA 5090",528000,2011-11-10,600,276," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Whittington Court Hope Valley SA 5090",550000,2011-09-01,841,295," 4 Beds, 2 Baths, 4 Lock Up Garages, 1 Ensuites",4,2,0,4,1
"Yarrow Crescent Hope Valley SA 5090",385000,2012-12-05,345,143," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Albury Court Hope Valley SA 5090",355000,2013-02-06,545,105," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Albury Court Hope Valley SA 5090",310000,2013-12-20,595,112," 3 Beds, 1 Baths, 4 Car Spaces, 4 Lock Up Garages",3,1,4,4,0
"Alesia Court Hope Valley SA 5090",445000,2013-01-09,443,160," 4 Beds, 2 Baths, 1 Car Spaces, 1 Ensuites",4,2,1,0,1
"Alesia Court Hope Valley SA 5090",412500,2013-05-31,448,202," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Alexis Street Hope Valley SA 5090",645000,2015-01-16,616,297," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 2 Ensuites",4,2,2,2,2
"Alexis Street Hope Valley SA 5090",520000,2015-06-12,866,218," 3 Beds, 2 Baths, 2 Car Spaces, 4 Lock Up Garages, 1 Ensuites",3,2,2,4,1
"Altair Avenue West Hope Valley SA 5090",340000,2016-02-23,1015,100," 2 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",2,1,1,1,1
"Altair Avenue Hope Valley SA 5090",285000,2013-01-24,1031,120,"",0,0,0,0,0
"Altair Avenue Hope Valley SA 5090",360000,2014-01-14,1035,122," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Altair Avenue Hope Valley SA 5090",480000,2015-03-27,1007,162," 4 Beds, 2 Baths, 4 Car Spaces, 1 Ensuites",4,2,4,0,1
"Altair Avenue Hope Valley SA 5090",443000,2014-02-28,1021,143,"",0,0,0,0,0
"Altair Avenue Hope Valley SA 5090",535000,2014-01-05,508,262," 4 Beds, 3 Baths, 4 Car Spaces, 4 Lock Up Garages, 1 Ensuites",4,3,4,4,1
"Altair Street Hope Valley SA 5090",455000,2016-06-24,882,165," 4 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,1,2,2,1
"Altair Street Hope Valley SA 5090",540000,2015-10-26,682,179," 4 Beds, 2 Baths, 1 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,1,2,1
"Altair Street Hope Valley SA 5090",363500,2013-03-21,704,185," 4 Beds, 2 Baths, 3 Car Spaces, 1 Lock Up Garages, 1 Ensuites",4,2,3,1,1
"Altair Street Hope Valley SA 5090",375000,2013-05-09,700,150," 3 Beds, 1 Baths, 2 Car Spaces",3,1,2,0,0
"Altair Street Hope Valley SA 5090",460000,2013-12-24,710,190," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Amber Road Hope Valley SA 5090",310000,2015-12-14,522,129," 2 Beds, 1 Baths, 3 Car Spaces, 3 Lock Up Garages, 1 Ensuites",2,1,3,3,1
"Amber Road Hope Valley SA 5090",6e+05,2016-01-12,1174,276," 2 Ensuites",0,0,0,0,2
"Amethyst Crescent Hope Valley SA 5090",455000,2016-02-17,714,168," 4 Beds, 2 Baths, 4 Car Spaces, 4 Lock Up Garages, 1 Ensuites",4,2,4,4,1
"Andrew James Crescent Hope Valley SA 5090",5e+05,2014-06-26,692,243," 4 Beds, 2 Baths, 7 Car Spaces, 4 Lock Up Garages, 1 Ensuites",4,2,7,4,1
"Andrew James Crescent Hope Valley SA 5090",390000,2013-11-28,389,160," 3 Beds, 2 Baths, 1 Car Spaces, 1 Ensuites",3,2,1,0,1
"Andrew James Crescent Hope Valley SA 5090",515000,2014-04-01,1026,335," 6 Beds, 3 Baths, 2 Car Spaces",6,3,2,0,0
"Aries Avenue Hope Valley SA 5090",340000,2014-03-21,698,114," 3 Beds, 1 Baths, 6 Car Spaces, 1 Lock Up Garages",3,1,6,1,0
"Street Hope Valley SA 5090",3e+05,2014-03-19,697,155," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Armbuster Street Hope Valley SA 5090",405000,2016-02-05,705,141," 3 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,1,2,1,1
"Armbuster Street Hope Valley SA 5090",385000,2014-05-19,712,161," 3 Beds, 1 Baths, 2 Car Spaces",3,1,2,0,0
"Armbuster Street Hope Valley SA 5090",325000,2013-03-25,701,152," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Armbuster Street Hope Valley SA 5090",375000,2015-11-26,798,122," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,1,2,2,1
"Aroona Avenue Hope Valley SA 5090",376000,2015-04-08,690,165," 3 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",3,2,2,0,1
"Ascham Road Hope Valley SA 5090",630000,2014-05-02,3263,134," 3 Beds, 2 Baths, 6 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,6,2,1
"Ascham Road Hope Valley SA 5090",285000,2013-10-28,1481,156," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Ascham Road Hope Valley SA 5090",345000,2014-09-12,658,108," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,1,1,1,1
"Ascham Road Hope Valley SA 5090",336000,2013-05-01,684,126," 3 Beds, 1 Baths, 3 Car Spaces, 2 Lock Up Garages",3,1,3,2,0
"Ascham Road Hope Valley SA 5090",430000,2016-03-16,679,130," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,1,2,2,1
"Astrid Court Hope Valley SA 5090",465000,2015-08-12,600,162," 4 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",4,1,1,1,1
"Awoonga Road Hope Valley SA 5090",346000,2015-03-20,602,134," 3 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",3,2,2,0,1
"Awoonga Road Hope Valley SA 5090",8e+05,2016-04-14,665,335," 4 Beds, 3 Baths, 2 Car Spaces, 2 Ensuites",4,3,2,0,2
"Barmera Avenue Hope Valley SA 5090",237000,2014-02-04,269,83," 2 Beds, 1 Baths, 1 Car Spaces",2,1,1,0,0
"Barmera Avenue Hope Valley SA 5090",360000,2013-11-25,351,139," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,1,1,1
"Barmera Avenue Hope Valley SA 5090",402000,2013-06-18,916,185," 4 Beds, 2 Baths, 1 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,1,2,1
"Barmera Avenue Hope Valley SA 5090",335000,2015-01-09,779,101," 3 Beds, 1 Baths, 1 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,1,1,2,1
"Barmera Avenue Hope Valley SA 5090",405000,2014-09-08,388,165," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 2 Ensuites",3,2,1,1,2
"Barmera Avenue Hope Valley SA 5090",270000,2015-10-26,864,139," 1 Ensuites",0,0,0,0,1
"Barracks Road Hope Valley SA 5090",385000,2016-02-15,563,110," 3 Beds, 2 Baths, 1 Car Spaces, 1 Ensuites",3,2,1,0,1
"Barracks Road Hope Valley SA 5090",622500,2015-03-18,2172,278," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Barracks Road Hope Valley SA 5090",430000,2015-08-03,378,142," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 2 Ensuites",3,2,2,2,2
"Barracks Road Hope Valley SA 5090",340000,2014-02-26,834,142," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",3,1,2,2,0
"Barracks Road Hope Valley SA 5090",451000,2014-08-27,970,220," 4 Beds, 3 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,3,2,2,1
"Barracks Road Hope Valley SA 5090",368000,2013-06-27,695,179," 4 Beds, 2 Baths, 5 Car Spaces, 1 Ensuites",4,2,5,0,1
"Bela Street Hope Valley SA 5090",393000,2016-03-10,601,126," 3 Beds, 1 Baths, 4 Car Spaces, 4 Lock Up Garages, 1 Ensuites",3,1,4,4,1
"Bela Street Hope Valley SA 5090",383000,2016-03-15,663,123," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,1,2,2,1
"Berri Road Hope Valley SA 5090",445000,2015-08-03,337,172," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 2 Ensuites",3,2,1,1,2
"Berri Road Hope Valley SA 5090",380000,2014-02-17,299,124," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,1,1,1
"Berri Road Hope Valley SA 5090",545000,2016-03-24,668,197," 4 Beds, 2 Baths, 2 Lock Up Garages, 2 Ensuites",4,2,0,2,2
"Berri Road Hope Valley SA 5090",385000,2014-04-30,763,152," 4 Beds, 2 Baths, 2 Car Spaces, 1 Lock Up Garages, 1 Ensuites",4,2,2,1,1
"Berri Road Hope Valley SA 5090",290000,2014-05-21,740,98," 3 Beds, 2 Baths, 1 Car Spaces, 2 Lock Up Garages",3,2,1,2,0
"Berri Road Hope Valley SA 5090",329000,2014-12-22,709,84," 3 Beds, 1 Baths, 1 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,1,1,2,1
"Berri Road Hope Valley SA 5090",385000,2013-07-15,638,185," 3 Beds, 2 Baths, 1 Car Spaces, 1 Ensuites",3,2,1,0,1
"Berri Road Hope Valley SA 5090",470000,2013-09-13,600,182," 4 Beds, 2 Baths, 1 Car Spaces, 1 Ensuites",4,2,1,0,1
"Boronia Drive Hope Valley SA 5090",505000,2015-11-20,548,159," 4 Beds, 2 Baths, 4 Car Spaces, 2 Ensuites",4,2,4,0,2
"Boronia Drive Hope Valley SA 5090",390000,2015-04-02,670,111," 4 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",4,2,2,0,1
"Boronia Drive Hope Valley SA 5090",409000,2015-04-05,655,112," 3 Beds, 1 Baths, 6 Car Spaces, 6 Lock Up Garages, 1 Ensuites",3,1,6,6,1
"Boronia Drive Hope Valley SA 5090",296000,2015-05-15,586,118," 3 Beds, 1 Baths, 3 Car Spaces, 3 Lock Up Garages, 1 Ensuites",3,1,3,3,1
"Canis Avenue Hope Valley SA 5090",387500,2014-08-14,702,110," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,1,1,1,1
"Canis Avenue Hope Valley SA 5090",350000,2015-10-22,694,119," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,1,2,2,1
"Canis Avenue Hope Valley SA 5090",370000,2016-05-03,691,136," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,1,1,1,1
"Canis Avenue Hope Valley SA 5090",373000,2016-06-16,680,135," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,1,2,2,1
"Canis Avenue Hope Valley SA 5090",3e+05,2014-12-19,692,105," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,1,1,1
"Canis Avenue Hope Valley SA 5090",170500,2013-10-21,702,125," 4 Beds, 2 Baths, 1 Car Spaces, 2 Lock Up Garages",4,2,1,2,0
"Canis Avenue Hope Valley SA 5090",384720,2015-08-24,693,119," 3 Beds, 1 Baths, 4 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,1,4,2,1
"Canopus Avenue Hope Valley SA 5090",305000,2014-09-29,947,123," 3 Beds, 1 Baths, 1 Car Spaces, 1 Ensuites",3,1,1,0,1
"Canopus Avenue Hope Valley SA 5090",271000,2015-06-05,726,128," 3 Beds, 2 Baths, 2 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,2,1,1
"Canopus Avenue Hope Valley SA 5090",380000,2016-06-22,779,132," 3 Beds, 2 Baths, 1 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,1,2,1
"Carlsson Place Hope Valley SA 5090",435000,2014-04-17,648,204," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Carlsson Place Hope Valley SA 5090",240000,2014-05-26,830,125," 3 Beds, 1 Baths, 3 Ensuites",3,1,0,0,3
"Chifley Avenue Hope Valley SA 5090",373000,2015-02-25,604,140," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,1,2,2,1
"Chifley Avenue Hope Valley SA 5090",360000,2014-01-09,657,145," 3 Beds, 2 Baths, 1 Lock Up Garages, 1 Ensuites",3,2,0,1,1
"Chifley Avenue Hope Valley SA 5090",308800,2014-11-03,619,124," 3 Beds, 1 Baths, 1 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,1,1,2,1
"Chifley Avenue Hope Valley SA 5090",370000,2013-09-09,653,200," 4 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",4,2,2,0,1
"Chifley Avenue Hope Valley SA 5090",415000,2013-01-15,651,160," 4 Beds, 2 Baths, 3 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,3,2,1
"Christina Avenue Hope Valley SA 5090",409000,2013-06-14,772,188," 3 Beds, 2 Baths, 2 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,2,1,1
"Christina Avenue Hope Valley SA 5090",7e+05,2015-09-11,2304,158," 4 Beds, 2 Baths, 1 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,1,2,1
"Citrine Street Hope Valley SA 5090",351000,2014-10-14,608,120," 3 Beds, 1 Baths, 4 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,1,4,1,1
"Citrine Street Hope Valley SA 5090",375000,2013-08-22,1097,163," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,1,1,1,1
"Avenue Hope Valley SA 5090",345000,2014-05-30,231,95,"",0,0,0,0,0
"Avenue Hope Valley SA 5090",348000,2014-05-12,232,95,"",0,0,0,0,0
"Crissoula Avenue Hope Valley SA 5090",360000,2014-04-03,230,107," 1 Ensuites",0,0,0,0,1
"Crissoula Avenue Hope Valley SA 5090",427000,2014-11-28,729,140," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Dargie Avenue Hope Valley SA 5090",285600,2014-07-25,622,107," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages, 3 Ensuites",3,1,1,1,3
"Dargie Avenue Hope Valley SA 5090",410000,2015-06-24,610,112," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,1,2,2,1
"Deakin Avenue Hope Valley SA 5090",419777,2016-05-18,654,165," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Deakin Avenue Hope Valley SA 5090",331500,2016-01-26,693,133," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,1,2,2,1
"Doradus Avenue Hope Valley SA 5090",315000,2016-01-28,608,123," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,1,1,1,1
"Doradus Avenue Hope Valley SA 5090",517000,2015-05-28,702,232," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 2 Ensuites",4,2,2,2,2
"Doradus Avenue Hope Valley SA 5090",398000,2016-03-22,349,146," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages, 2 Ensuites",3,1,1,1,2
"Fisher Street Hope Valley SA 5090",286000,2015-05-06,685,122," 3 Beds, 1 Baths, 3 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,1,3,1,1
"Fisher Street Hope Valley SA 5090",330000,2015-11-13,905,175," 1 Ensuites",0,0,0,0,1
"Fisher Street Hope Valley SA 5090",322500,2015-12-10,701,141," 3 Beds, 2 Baths, 4 Car Spaces, 4 Lock Up Garages, 2 Ensuites",3,2,4,4,2
"Gill Court Hope Valley SA 5090",307000,2015-01-30,612,107," 3 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,1,2,1,1
"Junction Road Hope Valley SA 5090",388000,2015-06-04,250,152," 1 Ensuites",0,0,0,0,1
"Grand Junction Road Hope Valley SA 5090",270000,2014-10-31,601,106," 3 Beds, 1 Baths, 2 Car Spaces, 4 Lock Up Garages, 1 Ensuites",3,1,2,4,1
"Grand Junction Road Hope Valley SA 5090",9050000,2015-11-23,9393,155,"",0,0,0,0,0
"Grand Junction Road Hope Valley SA 5090",560000,2015-09-30,1507,224," 4 Beds, 2 Baths, 5 Car Spaces, 5 Lock Up Garages, 1 Ensuites",4,2,5,5,1
"Grand Junction Road Hope Valley SA 5090",377000,2014-02-27,506,142," 1 Baths, 1 Car Spaces, 1 Lock Up Garages",0,1,1,1,0
"Grand Junction Road Hope Valley SA 5090",288000,2015-02-20,753,98," 2 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",2,1,1,1,1
"Grand Junction Road Hope Valley SA 5090",310000,2015-03-31,763,98," 3 Beds, 1 Baths, 2 Car Spaces, 1 Ensuites",3,1,2,0,1
"Grand Junction Road Hope Valley SA 5090",389000,2015-11-17,709,140," 4 Beds, 2 Baths, 3 Car Spaces, 1 Ensuites",4,2,3,0,1
"Grand Junction Road Hope Valley SA 5090",350000,2016-01-28,697,124," 4 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",4,2,1,1,1
"Grand Junction Road Hope Valley SA 5090",362500,2016-01-17,283,186," 2 Ensuites",0,0,0,0,2
"Grand Junction Road Hope Valley SA 5090",277500,2013-02-14,335,98," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,1,1,1,1
"Grand Junction Road Hope Valley SA 5090",290000,2015-04-13,252,108," 2 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",2,1,1,1,1
"Grand Junction Road Hope Valley SA 5090",380000,2015-08-28,1432,172," 5 Beds, 4 Baths, 6 Car Spaces, 1 Ensuites",5,4,6,0,1
"Grand Junction Road Hope Valley SA 5090",338000,2013-02-12,1025,121," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",3,1,2,2,0
"Grand Junction Road Hope Valley SA 5090",330000,2013-06-19,995,138," 4 Beds, 1 Baths, 3 Car Spaces, 3 Lock Up Garages",4,1,3,3,0
"Grand Junction Road Hope Valley SA 5090",350000,2015-10-07,684,150," 5 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",5,2,1,1,1
"Grand Junction Road Hope Valley SA 5090",384000,2013-05-29,180,168," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Grand Junction Road Hope Valley SA 5090",355000,2015-03-04,245,160," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 3 Ensuites",3,2,2,2,3
"Grand Junction Road Hope Valley SA 5090",317000,2015-04-30,700,130," 3 Beds, 1 Baths, 3 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,1,3,1,1
"Green Road Hope Valley SA 5090",495000,2015-01-22,554,163," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Green Road Hope Valley SA 5090",472000,2015-06-09,483,171," 3 Beds, 2 Baths, 5 Car Spaces, 2 Lock Up Garages, 2 Ensuites",3,2,5,2,2
"Gum Tree Drive Hope Valley SA 5090",360000,2015-03-25,326,132," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Gum Tree Drive Hope Valley SA 5090",135000,2013-09-16,915,250," 4 Beds, 1 Baths, 6 Car Spaces, 1 Ensuites",4,1,6,0,1
"Gum Tree Drive Hope Valley SA 5090",380000,2014-02-14,623,123," 4 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",4,1,1,1,0
"Gum Tree Drive Hope Valley SA 5090",195000,2013-07-05,NA,106," 3 Beds, 1 Baths, 1 Car Spaces, 2 Lock Up Garages",3,1,1,2,0
"Hancock Road Hope Valley SA 5090",260000,2013-11-07,713,106," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Avenue Hope Valley SA 5090",315000,2014-08-27,274,127," 1 Ensuites",0,0,0,0,1
"Avenue Hope Valley SA 5090",305000,2015-09-28,239,109," 2 Beds, 1 Baths, 1 Lock Up Garages, 1 Ensuites",2,1,0,1,1
"Heysen Avenue Hope Valley SA 5090",307000,2014-02-27,NA,109," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Heysen Avenue Hope Valley SA 5090",360000,2014-02-14,617,130," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",3,1,2,2,0
"Heysen Avenue Hope Valley SA 5090",315000,2015-04-24,641,90," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,1,1,1,1
"Heysen Avenue Hope Valley SA 5090",395000,2013-01-11,622,180," 4 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",4,2,1,1,1
"Heysen Avenue Hope Valley SA 5090",359000,2013-08-13,553,111," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",3,1,2,2,0
"Heysen Avenue Hope Valley SA 5090",303000,2016-05-06,592,105," 3 Beds, 1 Baths, 3 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,1,3,2,1
"Heysen Avenue Hope Valley SA 5090",277500,2014-02-27,629,112," 3 Beds, 1 Baths, 2 Car Spaces",3,1,2,0,0
"Heysen Avenue Hope Valley SA 5090",380000,2014-06-19,329,152," 3 Beds, 1 Baths, 1 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,1,1,2,1
"Heysen Avenue Hope Valley SA 5090",395000,2013-11-08,352,160," 4 Beds, 1 Baths, 1 Car Spaces, 1 Ensuites",4,1,1,0,1
"Honeysuckle Drive Hope Valley SA 5090",370000,2015-10-16,984,198," 4 Beds, 2 Baths, 3 Car Spaces, 1 Lock Up Garages, 1 Ensuites",4,2,3,1,1
"Honeysuckle Drive Hope Valley SA 5090",460000,2013-01-21,785,216," 6 Beds, 3 Baths, 4 Car Spaces, 5 Lock Up Garages, 1 Ensuites",6,3,4,5,1
"Honeysuckle Drive Hope Valley SA 5090",360000,2013-10-04,1150,163," 3 Beds, 2 Baths, 1 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,1,2,1
"Honeysuckle Drive Hope Valley SA 5090",415750,2015-12-15,748,111," 3 Beds, 1 Baths, 2 Car Spaces, 3 Lock Up Garages, 1 Ensuites",3,1,2,3,1
"Honeysuckle Drive Hope Valley SA 5090",431000,2014-08-14,723,119," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,1,1,1,1
"Hope Valley Road Hope Valley SA 5090",310000,2013-10-02,205,127,"",0,0,0,0,0
"Hope Valley Road Hope Valley SA 5090",313500,2013-12-19,199,127,"",0,0,0,0,0
"Hotham Street Hope Valley SA 5090",315000,2013-03-14,639,142," 3 Beds, 2 Baths, 1 Car Spaces, 1 Ensuites",3,2,1,0,1
"Irene Avenue Hope Valley SA 5090",345000,2014-01-15,709,135," 4 Beds, 1 Baths, 2 Car Spaces",4,1,2,0,0
"Irene Avenue Hope Valley SA 5090",392000,2013-07-18,313,140," 4 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",4,2,1,1,1
"Italia Street Hope Valley SA 5090",332000,2015-01-06,320,148," 1 Ensuites",0,0,0,0,1
